ANIO,PERIODO,PROVEEDOR,RUC,MONTO_PENALIDAD,MONTO_TOTAL_CONTRATO,ARCHIVO
2016,TRIM 3,G4S PERU S.A.C.,20422293699,121900.0,18514078.23,PA_IIItrim2016.xls
2016,TRIM 3,G4S PERU S.A.C.,20422293699,347150.0,18514078.23,PA_IIItrim2016.xls
2016,TRIM 3,G4S PERU S.A.C.,20422293699,356250.0,18514078.23,PA_IIItrim2016.xls
2016,TRIM 3,AEDIS GROUP S.A.C.,20556736759,436597.12,4740101.64,PA_IIItrim2016.xls
2016,TRIM 4,COMERCIAL BEMO S.A.C. - COBEMO,20565899709,0.08,902.8,PA_IVtrim2016.xls
2016,TRIM 4,FERRIER S.A.,20414675761,0.25,1364.07,PA_IVtrim2016.xls
2016,TRIM 4,MOGOLLON OCHOA ANDY JOEL,10454292893,0.64,23760.0,PA_IVtrim2016.xls
2016,TRIM 4,DISTRIBUIDORA CUMMINS PERU S.A.C.,20543725821,37009.72,1102776.82,PA_IVtrim2016.xls
2016,TRIM 4,CONSORCIO INFINITEK SAC-GENERAL TRADING AND ENGINNERING COMPANY LLC,20509159051,66890.0,668900.0,PA_IVtrim2016.xls
2016,TRIM 4,"LEON SILVA & ASOCIADOS-ASESORIA, CONSULTORIA Y SERVICIOS S.A.C.",20548365890,843.2,252960.0,PA_IVtrim2016.xls
2016,TRIM 4,TRANSPORTES KOOCHOY S.A.,20259345392,855.6,1713600.0,PA_IVtrim2016.xls
2016,TRIM 4,CELIS RENGIFO CRISTHOPER ANTONY AARON,10760117621,301.58,28000.0,PA_IVtrim2016.xls
2016,TRIM 4,BOINAS DORADAS S.A.C.,20566047234,687200.0,25989461.0,PA_IVtrim2016.xls
2016,TRIM 4,COPISERVICE E.I.R.L.,20100466709,550.0,686664.0,PA_IVtrim2016.xls
2016,TRIM 4,TRANSPORTES KOOCHOY S.A.,20259345392,3422.4,1713600.0,PA_IVtrim2016.xls
2016,TRIM 4,SERVICIO DE SEGURIDAD INTEGRAL Y POLICIA PARTICULAR S.A.C,20524246580,10000.0,7020000.0,PA_IVtrim2016.xls
2016,TRIM 4,LATC INGENIERIA Y CONSULTORIA E.I.R.L.,20451556330,49.65,27400.0,PA_IVtrim2016.xls
2016,TRIM 4,L.A. INVERSIONES S.A.C.,20504398871,23762.0,627840.0,PA_IVtrim2016.xls
2016,TRIM 4,INDRA SISTEMAS S.A,20431445370,72238.32,2409444.0,PA_IVtrim2016.xls
2016,TRIM 4,INSTITUTO DE DESARROLLO AERONAUTICO Y MEDIO AMBIENTE,20431445370,86547.85,3812553.05,PA_IVtrim2016.xls
2016,TRIM 4,SERVICIO DE VIGILANCIA PROVINCIAS,20422293699,43400.0,18514078.23,PA_IVtrim2016.xls
2016,TRIM 4,PROTSSA,20100717124,300.0,1719976.31,PA_IVtrim2016.xls
2017,TRIM 1,DISTRIBUIDORA CUMMINS PERÚ S.A.C.,20543725821,37053.3,1102776.82,PA_(Itrim2017).xls
2017,TRIM 1,IDAMA,20431445370,376.84,3812553.05,PA_(Itrim2017).xls
2017,TRIM 2,AMEREC PERU S.A.C.,20566089581,257200.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,MOGOLLON OCHOA ANDY JOEL,10454292893,23760.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,FIREMED SAC,20538053377,219716.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,CONTINENTAL SAC ,20100038146,2127.54,0.0,PA_(IItrim2017).xls
2017,TRIM 2,SILVERA OSCANOA GUSTAVO ADOLFO - PRISMA,10440075661,629.53,0.0,PA_(IItrim2017).xls
2017,TRIM 2,INVERSIONES &SOLUCIONES TECNOLOGICAS SAC,20600875826,111.51,0.0,PA_(IItrim2017).xls
2017,TRIM 2,COPISERVICE EIRL,20100466709,686664.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,L.A. INVERSIONES S.A.C.,20504398871,627840.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,BOINAS DORADAS,20566047234,25989461.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,G4S PERU S.A.C.,20422293699,18514078.23,0.0,PA_(IItrim2017).xls
2017,TRIM 2,G4S PERU S.A.C.,20422293699,598646.4,0.0,PA_(IItrim2017).xls
2017,TRIM 2,EMP. DE TRANSPORTE TURISTICO MAVI TOURS EIRL,20290849986,1978000.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,GRUPO SOLANO  SAC ,20514015491,30800.0,0.0,PA_(IItrim2017).xls
2017,TRIM 2,BRAULIO BECKER CONSULTORES Y EJECUTORES SCRL,20600122071,27000.0,0.0,PA_(IItrim2017).xls
2017,TRIM 3,BOINAS DORADAS,20566047234,56450.0,25989461.0,PA_(IIItrim2017).xls
2017,TRIM 3,COPISERVICE EIRL,20100466709,308.0,686664.0,PA_(IIItrim2017).xls
2017,TRIM 3,NOVA IMPORTACIONES SAC ,20550943817,22.21,30916.0,PA_(IIItrim2017).xls
2017,TRIM 3,EMP. DE TRANSPORTE TURISTICO MAVI TOURS EIRL,20290849986,2472.51,1978000.0,PA_(IIItrim2017).xls
2017,TRIM 3,BOINAS DORADAS,20566047234,31000.0,25989461.0,PA_(IIItrim2017).xls
2017,TRIM 3,COPISERVICE EIRL,20100466709,91.0,686664.0,PA_(IIItrim2017).xls
2017,TRIM 3,VERIFICACION Y CONTROL DE DATOS SAC  - VECODATA SAC,20202814132,0.57,6195.0,PA_(IIItrim2017).xls
2017,TRIM 3,L.A. INVERSIONES S.A.C.,20504398871,784.8,627840.0,PA_(IIItrim2017).xls
2017,TRIM 3,EMP. DE TRANSPORTE TURISTICO MAVI TOURS EIRL,20290849986,4120.83,1978000.0,PA_(IIItrim2017).xls
2017,TRIM 3,BOINAS DORADAS,20566047234,47250.0,25989461.0,PA_(IIItrim2017).xls
2017,TRIM 3,BOINAS DORADAS,20566047234,25300.0,25989461.0,PA_(IIItrim2017).xls
2017,TRIM 3,G4S PERU SAC,20422293699,500.0,18514078.23,PA_(IIItrim2017).xls
2017,TRIM 3,MISURBAS SAC,20505455712,150.0,101400.0,PA_(IIItrim2017).xls
2017,TRIM 3,EBRIEL LINEA EMPRESARIAL EIRL,20515374087,200.0,58680.0,PA_(IIItrim2017).xls
2017,TRIM 3,FLORES ESTRADA FRANCO ABNNER ,10468793585,3747.33,140390.0,PA_(IIItrim2017).xls
2017,TRIM 3,MISURBAS SAC,20505455712,50.0,101400.0,PA_(IIItrim2017).xls
2017,TRIM 3,EBRIEL LINEA EMPRESARIAL EIRL,20515374087,250.0,58680.0,PA_(IIItrim2017).xls
2017,TRIM 3,AMEREC PERU S.A.C.,20566089581,25720.0,257200.0,PA_(IIItrim2017).xls
2017,TRIM 3,MOGOLLON OCHOA ANDY JOEL,10454292893,0.58,23760.0,PA_(IIItrim2017).xls
2017,TRIM 3,FIREMED SAC,20538053377,10528.06,229221.84,PA_(IIItrim2017).xls
2017,TRIM 3,CONTINENTAL SAC ,20100038146,106.38,2127.54,PA_(IIItrim2017).xls
2017,TRIM 3,SILVERA OSCANOA GUSTAVO ADOLFO - PRISMA,10440075661,157.38,629.53,PA_(IIItrim2017).xls
2017,TRIM 3,INVERSIONES &SOLUCIONES TECNOLOGICAS SAC,20600875826,11.151,111.51,PA_(IIItrim2017).xls
2017,TRIM 3,CONSORCIO OSHKOSH AIRPORT PRODUCTS LLC - FIREMED SAC,20601278856,102631.58,0.0,PA_(IIItrim2017).xls
2017,TRIM 4,HIDROSTAL S.A.,20100171814,2.75,8260.0,PA_(IVtrim2017).xls
2017,TRIM 4,NANOTECHNOLOGY CLOTHING S.A.C.,20602044981,0.09,1203.6,PA_(IVtrim2017).xls
2017,TRIM 4,MOGOLLON OCHOA ANDY JOEL,10454292893,0.11,990.0,PA_(IVtrim2017).xls
2017,TRIM 4,EMP. DE TRANSPORTE TURISTICO MAVI TOURS EIRL,20290849986,824.16,82416.67,PA_(IVtrim2017).xls
2017,TRIM 4,GARDEN KORPS SAC,20506126356,1407.29,20104.17,PA_(IVtrim2017).xls
2017,TRIM 4,BOINAS DORADAS,20566047234,107350.0,804130.4,PA_(IVtrim2017).xls
2017,TRIM 4,SERVICIOS GENERALES FELPAR SAC,20600594410,1.3,7950.0,PA_(IVtrim2017).xls
2017,TRIM 4,PROTECCION Y RESGUARDO SA,20100717124,250.0,266772.6,PA_(IVtrim2017).xls
2017,TRIM 4,EMP. DE TRANSPORTE TURISTICO MAVI TOURS EIRL,20290849986,4945.17,82416.67,PA_(IVtrim2017).xls
2017,TRIM 4,EXAGON PERU SAC,20419811484,2424.9,54870.0,PA_(IVtrim2017).xls
2017,TRIM 4,COPISERVICE E.I.R.L.,20100466709,31.0,19388.16,PA_(IVtrim2017).xls
2017,TRIM 4,LINEA & TECNOLOGIA GRAFICA SAC,20544841867,0.18,708.0,PA_(IVtrim2017).xls
2018,TRIM 1,NOVA IMPORTACIONES,20550943817,8181.3,368160.0,PA_(Itrim2018).xls
2018,TRIM 1,UNITED INVERSIONES DE IMPORTACION Y EXPORTACION,20600898117,8897.199999999999,153990.0,PA_(Itrim2018).xls
2018,TRIM 1,CHERY IMPORTACIONES SAC,20547955308,52985.8064516129,513300.0,PA_(Itrim2018).xls
2018,TRIM 1,LINKWORKS S.A.C.,20552630191,59.35900000000001,593.59,PA_(Itrim2018).xls
2018,TRIM 1,COPISERVICE EIRL,20100466709,163.0,20445.08,PA_(Itrim2018).xls
2018,TRIM 1,V&O VASVAL CONSULTORES Y ASESORES E.I.R.L.,20548947759,6080.0,66080.0,PA_(Itrim2018).xls
2018,TRIM 1,IDAMA,20431445370,44804.0,245263.74,PA_(Itrim2018).xls
2018,TRIM 1,TRANSOCEANICA CORPORATION,20510697571,21.039399999999997,21464.0,PA_(Itrim2018).xls
2018,TRIM 1,INDUSTRIAS PROMOCIONALES S.A.C,20101132961,0.3658,4597.0,PA_(Itrim2018).xls
2018,TRIM 1,LINEA & TECNOLOGIA GRAFICA SAC,20544841867,0.1652,2239.64,PA_(Itrim2018).xls
2018,TRIM 1,MULTISERVICIOS AMBIENTALES DANIEL,20549601406,173.4246,30600.0,PA_(Itrim2018).xls
2018,TRIM 1,OFICENTRO S.A.C.,20107840266,0.4602,81.42,PA_(Itrim2018).xls
2018,TRIM 1,ANDY JOEL MOGOLLON OCHOA,10454292893,0.0944,660.0,PA_(Itrim2018).xls
2018,TRIM 1,MARROQUIN MARIN CYNTHIA LORENA,10456907062,770.3984,28620.0,PA_(Itrim2018).xls
2018,TRIM 2,DIMERC PERU S.A.C.,20537321190,0.15,2020.4,PA_(IItrim2018).xls
2018,TRIM 2,LATINA IMPORT S.A.,20101578543,0.07,463.98,PA_(IItrim2018).xls
2018,TRIM 2,COMERCIAL TECNO TONER E.I.R.L.,20601745683,0.07,197.76,PA_(IItrim2018).xls
2018,TRIM 2,CORPORACION COPYMAX S.A.C.,20511283974,0.28,1303.08,PA_(IItrim2018).xls
2018,TRIM 3,DIMERC PERU S.A.C.,20537321190,0.15,2020.4,PA_(IIItrim2018).xls
2018,TRIM 3,LATINA IMPORT S.A.,20101578543,0.07,463.98,PA_(IIItrim2018).xls
2018,TRIM 3,COMERCIAL TECNO TONER E.I.R.L.,20601745683,0.07,197.76,PA_(IIItrim2018).xls
2018,TRIM 3,CORPORACION COPYMAX S.A.C.,20511283974,0.28,1303.08,PA_(IIItrim2018).xls
2018,TRIM 4,PERUFILMS SERVICIOS GENERALES S.A.C.,20545557763,0.26,3483.75,PA_(IVtrim2018)_.xls
2018,TRIM 4,KILOWATT SERVIS S.A.C.,20534909722,750.0,7500.0,PA_(IVtrim2018)_.xls
2018,TRIM 4,LINEA & TECNOLOGIA GRAFICA S.A.C.,20544841867,0.71,9320.0,PA_(IVtrim2018)_.xls
2018,TRIM 4,SERVICIOS GENERALES FELPAR S.A.C,20600594410,2.51,4740.0,PA_(IVtrim2018)_.xls
2018,TRIM 4,CORPORACION SADCITEC S.A.C.,20392531786,18.2,16248.0,PA_(IVtrim2018)_.xls
2018,TRIM 4,TAI LOY S.A.,20100049181,302.65,3026.46,PA_(IVtrim2018)_.xls
2018,TRIM 4,CLIMATIZACION AMBIENTAL S.A.C.,20512025383,1215.0,12150.0,PA_(IVtrim2018)_.xls
2019,S/P,PROTSSA - PROTECCIÓN Y RESGUARDO S.A.,20100717124,600.0,41343451.24,PA_Oct_2019.xls
2019,S/P,LIBRERÍA IMPRENTA ALEXANDER S.A.C.,20533739173,36.72,367.16,PA_Oct_2019.xls
2019,S/P,JTR CONSULTORES EIRL,20538478548,2061.37,99000.0,PA_Oct_2019.xls
2019,S/P,ROJO ELECTRONICS EIRL ,20333224021,204.6592,33585.0,PA_Oct_2019.xls
2019,S/P,EMPRESA DE SANEAMIENTO AMBIENTAL INVERSIONES R&C AND SERVICE S.R.L.,20494375525,8400.0,80000.0,PA_Oct_2019.xls
2019,S/P,GOLDEN GRAPH S.A.C.,20510900392,45.31,19800.0,PA_Oct_2019.xls
2019,S/P,HLM SOLUCIONES EN TECNOLOGIA S.A.C.,20602455760,1.8172000000000001,25036.48,PA_Oct_2019.xls
2019,TRIM 1,BOINAS DORADAS S.A.C,20566047234,11000.0,25989461.0,PA_Itrim2019.xls
2019,TRIM 1,CONSORCIO CONTACOM SAC,20507201017,73.41,239800.0,PA_Itrim2019.xls
2019,TRIM 1,CONSORCIO LIBERTAD,20602444202,8477.88,381505.21,PA_Itrim2019.xls
2019,TRIM 1,AEROTRANSPORTE S.A.,20100010721,5728.937800000001,3602618.95,PA_Itrim2019.xls
2019,TRIM 1,PROTECCION Y RESGUARDO SA,20100717124,100.0,28710056.18,PA_Itrim2019.xls
2019,TRIM 1,"CONSORCIO OSHKOSH AIRPORT PRODUCTS, LLC FIREMED S.A.C.",20601278856,29.22,80200.0,PA_Itrim2019.xls
2019,TRIM 1,BOINAS DORADAS S.A.C,20566047234,8600.0,25989461.0,PA_Itrim2019.xls
2019,TRIM 1,PROTECCION Y RESGUARDO SA,20100717124,250.0,9737199.74,PA_Itrim2019.xls
2019,TRIM 1,SUNIX TECH S.A.C.,20602119557,224990.0,2249900.0,PA_Itrim2019.xls
2019,TRIM 1,CONSORCIO LIBERTAD,20602444202,9537.63,381505.21,PA_Itrim2019.xls
2019,TRIM 1,INFINITEK S.A.C.,20509159051,76032.0,760320.0,PA_Itrim2019.xls
2019,TRIM 1,PRODUCTOS YULI DEL PERU S.A.C.,20502739540,1895.4,101088.0,PA_Itrim2019.xls
2019,TRIM 1,INFINITEK S.A.C.,20509159051,1118.1,21240.0,PA_Itrim2019.xls
2019,TRIM 2,ESTUDIO JURIDICO Y CONTABLE CONCEPCION S.A.C.,20600400003,331.25,159000.0,PA_IItrim2019.xls
2019,TRIM 2,VERA AUDITORES Y ASOCIADOS S.R.L.,20565234561,266.13,198000.0,PA_IItrim2019.xls
2019,TRIM 2,BOINAS DORADAS S.A.C,20566047234,22053.67,25989461.0,PA_IItrim2019.xls
2019,TRIM 2,EMPRESA DE TRANSPORTES TURÍSTICO MAVI TOURS E.I.R.L.,20290849986,8551.2,2052288.0,PA_IItrim2019.xls
2019,TRIM 2,VERA AUDITORES Y ASOCIADOS S.R.L.,20565234561,532.26,198000.0,PA_IItrim2019.xls
2019,TRIM 2,EMPRESA DE TRANSPORTES TURÍSTICO MAVI TOURS E.I.R.L.,20290849986,8551.2,2052288.0,PA_IItrim2019.xls
2019,TRIM 2,EMPRESA DE TRANSPORTES TURÍSTICO MAVI TOURS E.I.R.L.,20290849986,8551.2,2052288.0,PA_IItrim2019.xls
2019,TRIM 2,FIBERLUX S.A.C,20557425889,138.39,229041.17,PA_IItrim2019.xls
2019,TRIM 2,ARSENAL SECURITY S.A.C.,20603339356,5900.0,5624500.0,PA_IItrim2019.xls
2019,TRIM 2,MULTISERVICIOS E INVERSIONES GENERALES JAPIGG SCRL,20489515891,88.0,89712.0,PA_IItrim2019.xls
2019,TRIM 2,NEW GROUP GLOBAL DE SERVICIOS GENERALES S.A.C.,20537568756,4160.25,3972572.83,PA_IItrim2019.xls
2019,TRIM 2,NEW GROUP GLOBAL DE SERVICIOS GENERALES S.A.C.,20537568756,419.91,1303075.06,PA_IItrim2019.xls
2019,TRIM 2,INFINITEK S.A.C.,20509159051,76032.0,760320.0,PA_IItrim2019.xls
2019,TRIM 2,PROFESIONALES EN MANTENIMIENTO S.R.L.,20160267861,1618.0,1397920.48,PA_IItrim2019.xls
2019,TRIM 2,AIR PRODUCTS DEL PERU S.A.C.,20382072023,1000.0,119475.0,PA_IItrim2019.xls
2019,TRIM 2,AIR PRODUCTS DEL PERU S.A.C.,20382072023,1000.0,119475.0,PA_IItrim2019.xls
2019,TRIM 2,AIR PRODUCTS DEL PERU S.A.C.,20382072023,1000.0,119475.0,PA_IItrim2019.xls
2019,TRIM 2,AIR PRODUCTS DEL PERU S.A.C.,20382072023,1000.0,119475.0,PA_IItrim2019.xls
2019,TRIM 2,MAGUSE INGENIERÍA Y SOLUCIONES LOGÍSTICAS S.A.C.,20600109767,250.293,31600.0,PA_IItrim2019.xls
2019,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,0.35,1500.0,PA_IItrim2019.xls
2019,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,0.26,800.0,PA_IItrim2019.xls
2019,TRIM 2,SERVICIOS TIME S.A.C.,20513441623,0.48,1500.0,PA_IItrim2019.xls
2019,TRIM 2,LINEA & TECNOLOGIA GRAFICA S.A.C,20544841867,0.21,2800.0,PA_IItrim2019.xls
2019,TRIM 2,JESTEEN PERU SAC,20516406837,0.12,1550.87,PA_IItrim2019.xls
2019,TRIM 2,ANDY JOEL MOGOLLON OCHOA,10454292893,0.83,660.0,PA_IItrim2019.xls
2019,TRIM 2,CORPORACION P.PONTEX E.I.R.L,20601549647,0.28,720.0,PA_IItrim2019.xls
2019,TRIM 2,DISEÑO SAFTS,10073392425,0.21,1300.0,PA_IItrim2019.xls
2019,TRIM 2,CORPORACION OML SOCIEDAD ANONIMA CERRADA,20516377551,210.0,32000.0,PA_IItrim2019.xls
2019,TRIM 2,INDRA,20100123411,30.8,28115.0,PA_IItrim2019.xls
2019,TRIM 2,CORPORACION SADCITEC S.A.C.,20392531786,0.26,652.5,PA_IItrim2019.xls
2019,TRIM 2,JESTEEN PERU SAC,20516406837,155.087,1550.87,PA_IItrim2019.xls
2019,TRIM 2,GRUPO ROMERO CAJA S.A.C ,20487137422,1868.46,18684.62,PA_IItrim2019.xls
2019,TRIM 2,NEOX CORPORATION S.A.C.,20519252628,2782.15,27821.54,PA_IItrim2019.xls
2019,TRIM 3,ROJO ELECTRONICS E.I.R.L.,20333224021,19435.0,194350.0,PA_IIItrim2019.xls
2019,TRIM 3,QUANTUM CONSULTORES Y VERA AUDITORES Y ASOCIADOS SCRL,20511366161,266.13,198000.0,PA_IIItrim2019.xls
2019,TRIM 3,QUANTUM CONSULTORES Y VERA AUDITORES Y ASOCIADOS SCRL,20511366161,532.26,198000.0,PA_IIItrim2019.xls
2019,TRIM 3,INFINITEK S.A.C.,2050915051,7363.2,198240.0,PA_IIItrim2019.xls
2019,TRIM 3,CONSORCIO DOLMEN,20494300860,13000.0,0.0,PA_IIItrim2019.xls
2019,TRIM 3,PROFESIONALES EN MANTENIMIENTO S.R.L.,20160267861,45914.27,1397920.48,PA_IIItrim2019.xls
2019,TRIM 3,CONSORCIO: NEW GROUP GLOBAL DE SERVICIOS GENERALES S.A.C. – E&A SERVICIOS AFINES S.R.L.,20537568756,25050.0,3972572.83,PA_IIItrim2019.xls
2019,TRIM 3,CONSORCIO: NEW GROUP GLOBAL DE SERVICIOS GENERALES S.A.C. – E&A SERVICIOS AFINES S.R.L.,20537568756,23431.14,1303075.06,PA_IIItrim2019.xls
2019,TRIM 3,OSHKOSH AIRPORT PRODUCTS LLC – FIREMED S.A.C.,99000022477 / 20538053377,416.18,0.0,PA_IIItrim2019.xls
2019,TRIM 3, PROTECCIÓN Y RESGUARDO S.A,20100717124,250.0,0.0,PA_IIItrim2019.xls
2019,TRIM 3,CORPORACION SADCITEC S.A.C.,20392531786,0.26,652.5,PA_IIItrim2019.xls
2019,TRIM 3,SERVICIOS GENERALES FELPAR S.A.C.,20600594410,0.18,767.0,PA_IIItrim2019.xls
2019,TRIM 3,CONSORCIO ALBA S.A.C,20513292792,0.35,2200.0,PA_IIItrim2019.xls
2019,TRIM 3,SERVICIOS TIME S.A.C,20513441623,1.04,850.0,PA_IIItrim2019.xls
2019,TRIM 3,INVERSIONES GENERALES EMANSA E.I.R.L,20604083151,39.66,33295.0,PA_IIItrim2019.xls
2019,TRIM 3,TERZAGHI INGENIERIA EIRL,20602183786,78.43,14745.76,PA_IIItrim2019.xls
2019,TRIM 3,TERZAGHI INGENIERIA EIRL,20602183786,12.81,5800.0,PA_IIItrim2019.xls
2019,TRIM 3,CORPORACION FIGUEROA H&S E.I.R.L.,20602858406,2384.54,23845.44,PA_IIItrim2019.xls
2019,TRIM 3,VILLANUEVA GONZALES PAMELA GIULIANA,10420277224,6.21,74.48,PA_IIItrim2019.xls
2019,TRIM 3,LIBRERÍA IMPRENTA ALEXANDER S.A.C.,20533739173,36.72,367.16,PA_IIItrim2019.xls
2019,TRIM 3,PROTECCIÓN Y RESGUARDO S.A.,20100717124,600.0,41343451.24,PA_IIItrim2019.xls
2020,MES 01,RICOH DEL PERU SAC ,20515319574,468.5,899512.51,PA_Enero2020.xls
2020,MES 01,HUAMANI DAVILA JULISSA,10751322050,0.19,525.34,PA_Enero2020.xls
2020,MES 01,HUAMANI DAVILA JULISSA,10751322050,0.39,1380.6,PA_Enero2020.xls
2020,MES 01,POLO AMADOR YESICA NELLY,10182240520,4.26,3642.45,PA_Enero2020.xls
2020,MES 01,ARTE Y DISEÑO INDUSTRIAL EN CAJAS Y CARTONES SANTA ROSA SAC,20518388151,1.6,5699.4,PA_Enero2020.xls
2020,MES 03,HUAMANI DAVILA JULISSA,10751322050,0.19,525.34,PA_Marzo2020.xls
2020,MES 03,HUAMANI DAVILA JULISSA,10751322050,0.39,1380.6,PA_Marzo2020.xls
2020,MES 03,POLO AMADOR YESICA NELLY,10182240520,4.26,3642.45,PA_Marzo2020.xls
2020,MES 03,ARTE Y DISEÑO INDUSTRIAL EN CAJAS Y CARTONES SANTA ROSA SAC,20518388151,1.6,5699.4,PA_Marzo2020.xls
2020,MES 06,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,400.71,0.0,PA_Junio2020.xls
2020,MES 07,AMEZAGA ARELLANO S.A.C. INGENIEROS,20131308095,0.96,0.0,PA_Julio2020.xls
2020,MES 08,PROTECCIÓN Y RESGUARDO S.A.,20100717124,250.0,41343451.24,PA_Agosto2020.xls
2020,MES 08,ÑURITA SERVICE PRIF SAC,20601786576,600.0,3493976.99,PA_Agosto2020.xls
2020,MES 08,VERIFICACION Y CONTROL DE DATOS S.A.C. ,20202814132,860.0,12998000.0,PA_Agosto2020.xls
2020,MES 08,CONSORCIO GMD S.A. - ADEXUS PERU SA,20601357845,719115.9789,0.0,PA_Agosto2020.xls
2020,MES 08,PROTECCIÓN Y RESGUARDO S.A.,20100717124,3000.0,41343451.24,PA_Agosto2020.xls
2020,MES 09,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,801.32,0.0,PA_Setiembre2020.xls
2020,MES 10,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,4342.75374,4962438.2304,PA_Octubre2020.xls
2020,MES 10,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,2895.1691600000004,4962438.23,PA_Octubre2020.xls
2020,MES 11,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,1479.39059,5284389.3984,PA_Noviembre2020.xls
2020,MES 12,JTR CONSULTORES EIRL,20538478548,6000.0,0.0,PA_Diciembre2020.xls
2020,MES 12,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,430.0,0.0,PA_Diciembre2020.xls
2020,MES 12,PROTECCIÓN Y RESGUARDO S.A. (PROTSSA),20100717124,200.0,0.0,PA_Diciembre2020.xls
2020,MES 12,CONSORCIO LOS OLIVOS,20605862404,4730.0,0.0,PA_Diciembre2020.xls
2020,MES 12,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,801.32,0.0,PA_Diciembre2020.xls
2020,MES 12,OLVA COURIER SAC,20100686814,100.0,0.0,PA_Diciembre2020.xls
2020,MES 12,IMPORT Y EXPORT HELMET PERÚ S.A.C.,20542004712,0.0354,0.0,PA_Diciembre2020.xls
2020,MES 12,LÍNEA PLÁSTICA PERÚ S.A,20521679574,0.118,0.0,PA_Diciembre2020.xls
2020,MES 12,ÑURITA SERVICE PRIF SAC,20601786576,1500.0,0.0,PA_Diciembre2020.xls
2020,MES 12,WORLD SECURITY AND SERVICES SAC,20528026100,700.0,0.0,PA_Diciembre2020.xls
2020,MES 12,Consorcio Xperta Gestión Empresarial SAC - Proyecta Corporation,20505970919,65309.36,0.0,PA_Diciembre2020.xls
2020,MES 12,SERVICIOS TÉCNICOS AGRUPADOS EIRL - SERTECGRUP,20514512877,0.22,0.0,PA_Diciembre2020.xls
2020,MES 12,IMPERIA SOLUCIONES TECNOLÓGICAS S.A.C,20552075341,8.94,0.0,PA_Diciembre2020.xls
2020,MES 12,AI INVERSIONES PALO ALTO II SAC,20602131549,9760.8,3727829.03,PA_Diciembre2020.xls
2020,MES 12,VERIFICACION Y CONTROL DE DATOS S.A.C. - VECODATA S.A.C.,20202814132,430.0,654674.38,PA_Diciembre2020.xls
2020,MES 12,CONSORCIO LOS OLIVOS,20605862404,39427.51,394275.15,PA_Diciembre2020.xls
2020,MES 12,CONSORCIO LOS OLIVOS,20605862404,86.0,394275.15,PA_Diciembre2020.xls
2020,MES 12,WORLD SECURITY AND SERVICES SAC,20528026100,2100.0,7283428.87,PA_Diciembre2020.xls
2020,MES 12,ERNEST &YOUNG ASESORES SOCIEDAD CIVIL DE R.L.,20504629199,4000.0,2880000.0,PA_Diciembre2020.xls
2020,MES 12,RICOH DEL PERU SAC,20515319574,2.8156,899512.51,PA_Diciembre2020.xls
2020,MES 12,RICOH DEL PERU SAC,20515319574,28056.58203984,899512.51,PA_Diciembre2020.xls
2021,MES 01,INFORMATICA EL CORTE INGLÉS S.A. SUCURSAL DEL PERU,20601365007,189.67,1463414.4,PA_Enero2021.xls
2021,MES 01,FIBERLUX SAC,20557425889,44.36,229041.17,PA_Enero2021.xls
2021,MES 01,CONSORCIO MORGAN DEL ORIENTE S.A.C. - ESPARTACO SECURITY S.A.C. Y BOINAS DORADAS S.A.C,20566047234,49350.0,25989461.0,PA_Enero2021.xls
2021,MES 01,AI INVERSIONES PALO ALTO II SAC,20602131549,10574.2,3727829.03,PA_Enero2021.xls
2021,MES 01,ROJO ELECTRONICS E.I.R.L,20333224021,23.71,32900.0,PA_Enero2021.xls
2021,MES 01,BIOSEGURIDAD PROTECCIÓN SALUD EIRL,20606075414,3000.0,10000.0,PA_Enero2021.xls
2021,MES 01,GLOBALTEC S.A.C.,20341257167,0.09,2866.41,PA_Enero2021.xls
2021,MES 02,SERVIMEC INGS S.A.C.,20511767823,1.03,33915.0,PA_Febrero2021.xls
2021,MES 02,BDO CONSULTING S.A.C.,20389359841,10792.89,485680.0,PA_Febrero2021.xls
2021,MES 02,BDO CONSULTING S.A.C.,20389359841,5280.0,485680.0,PA_Febrero2021.xls
2021,MES 02,AERO TRANSPORTE SA,20100010721,194908.896,11147932.978000002,PA_Febrero2021.xls
2021,MES 02,AERO TRANSPORTE SA,20100010721,66999.9148,11147932.978000002,PA_Febrero2021.xls
